6125
NM_001182996.1	NM_001182996.1	MissingGeneType
NM_001182995.1	NM_001182995.1	MissingGeneType
NM_001182994.3	NM_001182994.3	MissingGeneType
NM_001182993.1	NM_001182993.1	MissingGeneType
NM_001182992.1	NM_001182992.1	MissingGeneType
NM_001182991.1	NM_001182991.1	MissingGeneType
NM_001182990.1	NM_001182990.1	MissingGeneType
NM_001182989.3	NM_001182989.3	MissingGeneType
NM_001182987.1	NM_001182987.1	MissingGeneType
NM_001182986.1	NM_001182986.1	MissingGeneType
NM_001182985.1	NM_001182985.1	MissingGeneType
NM_001184663.1	NM_001184663.1	MissingGeneType
NM_001182984.3	NM_001182984.3	MissingGeneType
NM_001182983.1	NM_001182983.1	MissingGeneType
NM_001182982.1	NM_001182982.1	MissingGeneType
NM_001270759.1	NM_001270759.1	MissingGeneType
NM_001182980.1	NM_001182980.1	MissingGeneType
NM_001182979.1	NM_001182979.1	MissingGeneType
NM_001270760.1	NM_001270760.1	MissingGeneType
NM_001182977.3	NM_001182977.3	MissingGeneType
NM_001184519.1	NM_001184519.1	MissingGeneType
NM_001182976.1	NM_001182976.1	MissingGeneType
NM_001182975.3	NM_001182975.3	MissingGeneType
NM_001182974.1	NM_001182974.1	MissingGeneType
NM_001182973.1	NM_001182973.1	MissingGeneType
NM_001182972.3	NM_001182972.3	MissingGeneType
NM_001182971.3	NM_001182971.3	MissingGeneType
NM_001182970.1	NM_001182970.1	MissingGeneType
NM_001182969.1	NM_001182969.1	MissingGeneType
NM_001182968.3	NM_001182968.3	MissingGeneType
NM_001184574.1	NM_001184574.1	MissingGeneType
NM_001182967.1	NM_001182967.1	MissingGeneType
NM_001182966.4	NM_001182966.4	MissingGeneType
NM_001182965.3	NM_001182965.3	MissingGeneType
NM_001182964.1	NM_001182964.1	MissingGeneType
NM_001182963.1	NM_001182963.1	MissingGeneType
NM_001182961.1	NM_001182961.1	MissingGeneType
NM_001182960.1	NM_001182960.1	MissingGeneType
NM_001182959.3	NM_001182959.3	MissingGeneType
NM_001182957.3	NM_001182957.3	MissingGeneType
NM_001182956.1	NM_001182956.1	MissingGeneType
NM_001182955.1	NM_001182955.1	MissingGeneType
NM_001182954.3	NM_001182954.3	MissingGeneType
NM_001182953.1	NM_001182953.1	MissingGeneType
NM_001182951.1	NM_001182951.1	MissingGeneType
NM_001182950.3	NM_001182950.3	MissingGeneType
NM_001182949.3	NM_001182949.3	MissingGeneType
NM_001182948.1	NM_001182948.1	MissingGeneType
NM_001182946.1	NM_001182946.1	MissingGeneType
NM_001182945.3	NM_001182945.3	MissingGeneType
NM_001182944.1	NM_001182944.1	MissingGeneType
NM_001182942.1	NM_001182942.1	MissingGeneType
NM_001182941.3	NM_001182941.3	MissingGeneType
NM_001182940.3	NM_001182940.3	MissingGeneType
NM_001182939.1	NM_001182939.1	MissingGeneType
NM_001182938.1	NM_001182938.1	MissingGeneType
NM_001182937.3	NM_001182937.3	MissingGeneType
NM_001182936.1	NM_001182936.1	MissingGeneType
NM_001184620.1	NM_001184620.1	MissingGeneType
NM_001182935.3	NM_001182935.3	MissingGeneType
NM_001182934.3	NM_001182934.3	MissingGeneType
NM_001182933.1	NM_001182933.1	MissingGeneType
NM_001182932.1	NM_001182932.1	MissingGeneType
NM_001182931.3	NM_001182931.3	MissingGeneType
NM_001182930.1	NM_001182930.1	MissingGeneType
NM_001182929.1	NM_001182929.1	MissingGeneType
NM_001182928.3	NM_001182928.3	MissingGeneType
NM_001182926.3	NM_001182926.3	MissingGeneType
NM_001182925.1	NM_001182925.1	MissingGeneType
NM_001182924.1	NM_001182924.1	MissingGeneType
NM_001182923.3	NM_001182923.3	MissingGeneType
NM_001182922.1	NM_001182922.1	MissingGeneType
NM_001182921.1	NM_001182921.1	MissingGeneType
NM_001182920.3	NM_001182920.3	MissingGeneType
NM_001182919.3	NM_001182919.3	MissingGeneType
NM_001182918.1	NM_001182918.1	MissingGeneType
NM_001182917.1	NM_001182917.1	MissingGeneType
NM_001182916.3	NM_001182916.3	MissingGeneType
NM_001182915.1	NM_001182915.1	MissingGeneType
NM_001182914.1	NM_001182914.1	MissingGeneType
NM_001182913.3	NM_001182913.3	MissingGeneType
NM_001182912.3	NM_001182912.3	MissingGeneType
NM_001182911.1	NM_001182911.1	MissingGeneType
NM_001182910.1	NM_001182910.1	MissingGeneType
NM_001182909.3	NM_001182909.3	MissingGeneType
NM_001182908.1	NM_001182908.1	MissingGeneType
NM_001182907.1	NM_001182907.1	MissingGeneType
NM_001182906.3	NM_001182906.3	MissingGeneType
NM_001184639.3	NM_001184639.3	MissingGeneType
NM_001182905.1	NM_001182905.1	MissingGeneType
NM_001182904.1	NM_001182904.1	MissingGeneType
NM_001182903.3	NM_001182903.3	MissingGeneType
NM_001182902.1	NM_001182902.1	MissingGeneType
NM_001182901.1	NM_001182901.1	MissingGeneType
NM_001182900.3	NM_001182900.3	MissingGeneType
NM_001182899.3	NM_001182899.3	MissingGeneType
NM_001182898.1	NM_001182898.1	MissingGeneType
NM_001182897.1	NM_001182897.1	MissingGeneType
NM_001182895.3	NM_001182895.3	MissingGeneType
NM_001182894.1	NM_001182894.1	MissingGeneType
NM_001184413.3	NM_001184413.3	MissingGeneType
NM_001182893.3	NM_001182893.3	MissingGeneType
NM_001182892.3	NM_001182892.3	MissingGeneType
NM_001182891.1	NM_001182891.1	MissingGeneType
NM_001182890.1	NM_001182890.1	MissingGeneType
NM_001182889.3	NM_001182889.3	MissingGeneType
NM_001182888.1	NM_001182888.1	MissingGeneType
NM_001182887.1	NM_001182887.1	MissingGeneType
NM_001182886.3	NM_001182886.3	MissingGeneType
NM_001182885.3	NM_001182885.3	MissingGeneType
NM_001182884.1	NM_001182884.1	MissingGeneType
NM_001182883.1	NM_001182883.1	MissingGeneType
NM_001184662.3	NM_001184662.3	MissingGeneType
NM_001182881.1	NM_001182881.1	MissingGeneType
NM_001182880.1	NM_001182880.1	MissingGeneType
NM_001182879.3	NM_001182879.3	MissingGeneType
NM_001182878.3	NM_001182878.3	MissingGeneType
NM_001182877.1	NM_001182877.1	MissingGeneType
NM_001182876.1	NM_001182876.1	MissingGeneType
NM_001182875.3	NM_001182875.3	MissingGeneType
NM_001182874.1	NM_001182874.1	MissingGeneType
NM_001182873.1	NM_001182873.1	MissingGeneType
NM_001182872.3	NM_001182872.3	MissingGeneType
NM_001182871.3	NM_001182871.3	MissingGeneType
NM_001182870.1	NM_001182870.1	MissingGeneType
NM_001182869.1	NM_001182869.1	MissingGeneType
NM_001182868.3	NM_001182868.3	MissingGeneType
NM_001182866.1	NM_001182866.1	MissingGeneType
NM_001182865.1	NM_001182865.1	MissingGeneType
NM_001182864.3	NM_001182864.3	MissingGeneType
NR_132251.1	NR_132251.1	MissingGeneType
NR_132252.1	NR_132252.1	MissingGeneType
NM_001184619.3	NM_001184619.3	MissingGeneType
NM_001182863.1	NM_001182863.1	MissingGeneType
NM_001182862.1	NM_001182862.1	MissingGeneType
NM_001182861.3	NM_001182861.3	MissingGeneType
NM_001182860.1	NM_001182860.1	MissingGeneType
NM_001182859.1	NM_001182859.1	MissingGeneType
NM_001182858.3	NM_001182858.3	MissingGeneType
NM_001182857.3	NM_001182857.3	MissingGeneType
NM_001182855.1	NM_001182855.1	MissingGeneType
NM_001182854.1	NM_001182854.1	MissingGeneType
NM_001182853.3	NM_001182853.3	MissingGeneType
NM_001182851.1	NM_001182851.1	MissingGeneType
NM_001182850.1	NM_001182850.1	MissingGeneType
NM_001182849.3	NM_001182849.3	MissingGeneType
NM_001182848.3	NM_001182848.3	MissingGeneType
NM_001182847.2	NM_001182847.2	MissingGeneType
NM_001182846.1	NM_001182846.1	MissingGeneType
NM_001182845.3	NM_001182845.3	MissingGeneType
NM_001182844.1	NM_001182844.1	MissingGeneType
NM_001182843.1	NM_001182843.1	MissingGeneType
NM_001182842.3	NM_001182842.3	MissingGeneType
NM_001182841.3	NM_001182841.3	MissingGeneType
NM_001182840.1	NM_001182840.1	MissingGeneType
NM_001183178.1	NM_001183178.1	MissingGeneType
NM_001183179.3	NM_001183179.3	MissingGeneType
NM_001183180.1	NM_001183180.1	MissingGeneType
NM_001183181.1	NM_001183181.1	MissingGeneType
NM_001183183.3	NM_001183183.3	MissingGeneType
NM_001183184.3	NM_001183184.3	MissingGeneType
NM_001183185.1	NM_001183185.1	MissingGeneType
NM_001183186.1	NM_001183186.1	MissingGeneType
NM_001183187.3	NM_001183187.3	MissingGeneType
NM_001183188.1	NM_001183188.1	MissingGeneType
NM_001183189.1	NM_001183189.1	MissingGeneType
NM_001183190.3	NM_001183190.3	MissingGeneType
NM_001183191.3	NM_001183191.3	MissingGeneType
NM_001183192.1	NM_001183192.1	MissingGeneType
NM_001183194.3	NM_001183194.3	MissingGeneType
NM_001183195.1	NM_001183195.1	MissingGeneType
NM_001183196.1	NM_001183196.1	MissingGeneType
NM_001183197.3	NM_001183197.3	MissingGeneType
NM_001183198.3	NM_001183198.3	MissingGeneType
NM_001183199.1	NM_001183199.1	MissingGeneType
NM_001183200.1	NM_001183200.1	MissingGeneType
NM_001183201.3	NM_001183201.3	MissingGeneType
NM_001183203.1	NM_001183203.1	MissingGeneType
NM_001183204.1	NM_001183204.1	MissingGeneType
NM_001183205.3	NM_001183205.3	MissingGeneType
NM_001183206.3	NM_001183206.3	MissingGeneType
NM_001183207.1	NM_001183207.1	MissingGeneType
NM_001183208.1	NM_001183208.1	MissingGeneType
NM_001183209.3	NM_001183209.3	MissingGeneType
NM_001184344.1	NM_001184344.1	MissingGeneType
NM_001183210.1	NM_001183210.1	MissingGeneType
NM_001183211.3	NM_001183211.3	MissingGeneType
NM_001184446.3	NM_001184446.3	MissingGeneType
NM_001183212.1	NM_001183212.1	MissingGeneType
NM_001183213.1	NM_001183213.1	MissingGeneType
NM_001183214.3	NM_001183214.3	MissingGeneType
NM_001183215.1	NM_001183215.1	MissingGeneType
NM_001183216.1	NM_001183216.1	MissingGeneType
NM_001183217.3	NM_001183217.3	MissingGeneType
NM_001183218.3	NM_001183218.3	MissingGeneType
NM_001183220.1	NM_001183220.1	MissingGeneType
NM_001183221.1	NM_001183221.1	MissingGeneType
NM_001183222.3	NM_001183222.3	MissingGeneType
NM_001183223.1	NM_001183223.1	MissingGeneType
NM_001183224.1	NM_001183224.1	MissingGeneType
NM_001183225.3	NM_001183225.3	MissingGeneType
NM_001183226.3	NM_001183226.3	MissingGeneType
NM_001183227.1	NM_001183227.1	MissingGeneType
NR_132253.1	NR_132253.1	MissingGeneType
NM_001183228.1	NM_001183228.1	MissingGeneType
NM_001183229.3	NM_001183229.3	MissingGeneType
NM_001183230.1	NM_001183230.1	MissingGeneType
NR_132254.1	NR_132254.1	MissingGeneType
NM_001183231.1	NM_001183231.1	MissingGeneType
NM_001183232.3	NM_001183232.3	MissingGeneType
NM_001183233.3	NM_001183233.3	MissingGeneType
NM_001183234.1	NM_001183234.1	MissingGeneType
NM_001183235.1	NM_001183235.1	MissingGeneType
NM_001183236.3	NM_001183236.3	MissingGeneType
NM_001183237.1	NM_001183237.1	MissingGeneType
NM_001183238.1	NM_001183238.1	MissingGeneType
NM_001183239.3	NM_001183239.3	MissingGeneType
NM_001183240.3	NM_001183240.3	MissingGeneType
NM_001183241.1	NM_001183241.1	MissingGeneType
NM_001183242.1	NM_001183242.1	MissingGeneType
NM_001183243.3	NM_001183243.3	MissingGeneType
NM_001183244.1	NM_001183244.1	MissingGeneType
NM_001183245.1	NM_001183245.1	MissingGeneType
NM_001183246.3	NM_001183246.3	MissingGeneType
NM_001183247.4	NM_001183247.4	MissingGeneType
NM_001183248.1	NM_001183248.1	MissingGeneType
NM_001183249.1	NM_001183249.1	MissingGeneType
NM_001183250.3	NM_001183250.3	MissingGeneType
NM_001183251.1	NM_001183251.1	MissingGeneType
NM_001183252.1	NM_001183252.1	MissingGeneType
NM_001184621.3	NM_001184621.3	MissingGeneType
NM_001183253.3	NM_001183253.3	MissingGeneType
NM_001267862.1	NM_001267862.1	MissingGeneType
NM_001184036.1	NM_001184036.1	MissingGeneType
NM_001183967.1	NM_001183967.1	MissingGeneType
NM_001183899.1	NM_001183899.1	MissingGeneType
NM_001183830.2	NM_001183830.2	MissingGeneType
NM_001184142.1	NM_001184142.1	MissingGeneType
NM_001184221.1	NM_001184221.1	MissingGeneType
NM_001184287.1	NM_001184287.1	MissingGeneType
NM_001184097.1	NM_001184097.1	MissingGeneType
NM_001184096.1	NM_001184096.1	MissingGeneType
NM_001184095.1	NM_001184095.1	MissingGeneType
NM_001184094.1	NM_001184094.1	MissingGeneType
NM_001184093.1	NM_001184093.1	MissingGeneType
NM_001184092.1	NM_001184092.1	MissingGeneType
NM_001184091.1	NM_001184091.1	MissingGeneType
NM_001184088.1	NM_001184088.1	MissingGeneType
NM_001184087.1	NM_001184087.1	MissingGeneType
NM_001184086.1	NM_001184086.1	MissingGeneType
NM_001184085.1	NM_001184085.1	MissingGeneType
NM_001184084.1	NM_001184084.1	MissingGeneType
NM_001184083.1	NM_001184083.1	MissingGeneType
NM_001184082.1	NM_001184082.1	MissingGeneType
NM_001184081.1	NM_001184081.1	MissingGeneType
NM_001184080.1	NM_001184080.1	MissingGeneType
NM_001184079.1	NM_001184079.1	MissingGeneType
NM_001184078.1	NM_001184078.1	MissingGeneType
NM_001184077.1	NM_001184077.1	MissingGeneType
NM_001184076.1	NM_001184076.1	MissingGeneType
NM_001348883.1	NM_001348883.1	MissingGeneType
NM_001184074.1	NM_001184074.1	MissingGeneType
NM_001184073.1	NM_001184073.1	MissingGeneType
NM_001184072.1	NM_001184072.1	MissingGeneType
NM_001184391.1	NM_001184391.1	MissingGeneType
NM_001184392.2	NM_001184392.2	MissingGeneType
NM_001184071.1	NM_001184071.1	MissingGeneType
NM_001184070.1	NM_001184070.1	MissingGeneType
NM_001184069.1	NM_001184069.1	MissingGeneType
NM_001184068.1	NM_001184068.1	MissingGeneType
NM_001184067.1	NM_001184067.1	MissingGeneType
NM_001184066.1	NM_001184066.1	MissingGeneType
NM_001184064.1	NM_001184064.1	MissingGeneType
NM_001184312.1	NM_001184312.1	MissingGeneType
NM_001184063.1	NM_001184063.1	MissingGeneType
NM_001184062.1	NM_001184062.1	MissingGeneType
NM_001184061.1	NM_001184061.1	MissingGeneType
NM_001184060.1	NM_001184060.1	MissingGeneType
NM_001184059.1	NM_001184059.1	MissingGeneType
NM_001184058.1	NM_001184058.1	MissingGeneType
NM_001184057.1	NM_001184057.1	MissingGeneType
NM_001184056.1	NM_001184056.1	MissingGeneType
NM_001184055.1	NM_001184055.1	MissingGeneType
NM_001184054.1	NM_001184054.1	MissingGeneType
NM_001184053.1	NM_001184053.1	MissingGeneType
NM_001184051.1	NM_001184051.1	MissingGeneType
NM_001184050.1	NM_001184050.1	MissingGeneType
NM_001184049.1	NM_001184049.1	MissingGeneType
NM_001184048.1	NM_001184048.1	MissingGeneType
NM_001184047.1	NM_001184047.1	MissingGeneType
NM_001184046.1	NM_001184046.1	MissingGeneType
NM_001184045.1	NM_001184045.1	MissingGeneType
NM_001184044.1	NM_001184044.1	MissingGeneType
NM_001184043.1	NM_001184043.1	MissingGeneType
NM_001184042.1	NM_001184042.1	MissingGeneType
NM_001184041.1	NM_001184041.1	MissingGeneType
NM_001184040.1	NM_001184040.1	MissingGeneType
NM_001184039.1	NM_001184039.1	MissingGeneType
NM_001184038.2	NM_001184038.2	MissingGeneType
NM_001184037.1	NM_001184037.1	MissingGeneType
NM_001184035.1	NM_001184035.1	MissingGeneType
NM_001184034.1	NM_001184034.1	MissingGeneType
NM_001184033.1	NM_001184033.1	MissingGeneType
NM_001184032.1	NM_001184032.1	MissingGeneType
NM_001184031.1	NM_001184031.1	MissingGeneType
NM_001184030.1	NM_001184030.1	MissingGeneType
NM_001184029.1	NM_001184029.1	MissingGeneType
NM_001184028.1	NM_001184028.1	MissingGeneType
NM_001184027.1	NM_001184027.1	MissingGeneType
NM_001184026.1	NM_001184026.1	MissingGeneType
NM_001184025.1	NM_001184025.1	MissingGeneType
NM_001184024.1	NM_001184024.1	MissingGeneType
NM_001184023.1	NM_001184023.1	MissingGeneType
NM_001184022.1	NM_001184022.1	MissingGeneType
NM_001184021.1	NM_001184021.1	MissingGeneType
NM_001184020.1	NM_001184020.1	MissingGeneType
NM_001184018.1	NM_001184018.1	MissingGeneType
NM_001184017.1	NM_001184017.1	MissingGeneType
NM_001184016.1	NM_001184016.1	MissingGeneType
NM_001184015.1	NM_001184015.1	MissingGeneType
NM_001184014.1	NM_001184014.1	MissingGeneType
NM_001184013.1	NM_001184013.1	MissingGeneType
NM_001184012.1	NM_001184012.1	MissingGeneType
NR_132266.1	NR_132266.1	MissingGeneType
NM_001184010.1	NM_001184010.1	MissingGeneType
NM_001184009.1	NM_001184009.1	MissingGeneType
NM_001184008.1	NM_001184008.1	MissingGeneType
NM_001184007.1	NM_001184007.1	MissingGeneType
NM_001184006.1	NM_001184006.1	MissingGeneType
NM_001184005.1	NM_001184005.1	MissingGeneType
NM_001184004.1	NM_001184004.1	MissingGeneType
NM_001184537.1	NM_001184537.1	MissingGeneType
NM_001184003.1	NM_001184003.1	MissingGeneType
NM_001184002.1	NM_001184002.1	MissingGeneType
NM_001184001.1	NM_001184001.1	MissingGeneType
NM_001184000.1	NM_001184000.1	MissingGeneType
NM_001183998.1	NM_001183998.1	MissingGeneType
NM_001184317.1	NM_001184317.1	MissingGeneType
NM_001183997.1	NM_001183997.1	MissingGeneType
NM_001183995.1	NM_001183995.1	MissingGeneType
NM_001183994.1	NM_001183994.1	MissingGeneType
NM_001183993.1	NM_001183993.1	MissingGeneType
NM_001183992.1	NM_001183992.1	MissingGeneType
NM_001183991.1	NM_001183991.1	MissingGeneType
NM_001183990.1	NM_001183990.1	MissingGeneType
NM_001183989.1	NM_001183989.1	MissingGeneType
NM_001183988.1	NM_001183988.1	MissingGeneType
NM_001183987.1	NM_001183987.1	MissingGeneType
NM_001183986.1	NM_001183986.1	MissingGeneType
NM_001183985.1	NM_001183985.1	MissingGeneType
NM_001183984.1	NM_001183984.1	MissingGeneType
NM_001183983.1	NM_001183983.1	MissingGeneType
NM_001183982.1	NM_001183982.1	MissingGeneType
NM_001183981.1	NM_001183981.1	MissingGeneType
NM_001183980.1	NM_001183980.1	MissingGeneType
NM_001183979.1	NM_001183979.1	MissingGeneType
NM_001183978.1	NM_001183978.1	MissingGeneType
NM_001183977.1	NM_001183977.1	MissingGeneType
NM_001183976.1	NM_001183976.1	MissingGeneType
NM_001183975.1	NM_001183975.1	MissingGeneType
NM_001183974.1	NM_001183974.1	MissingGeneType
NM_001183973.1	NM_001183973.1	MissingGeneType
NM_001183972.1	NM_001183972.1	MissingGeneType
NM_001183971.1	NM_001183971.1	MissingGeneType
NM_001183970.1	NM_001183970.1	MissingGeneType
NM_001183969.1	NM_001183969.1	MissingGeneType
NM_001183968.1	NM_001183968.1	MissingGeneType
NM_001184627.1	NM_001184627.1	MissingGeneType
NM_001183966.1	NM_001183966.1	MissingGeneType
NM_001183965.1	NM_001183965.1	MissingGeneType
NM_001183964.1	NM_001183964.1	MissingGeneType
NM_001183963.1	NM_001183963.1	MissingGeneType
NM_001183962.1	NM_001183962.1	MissingGeneType
NM_001183961.1	NM_001183961.1	MissingGeneType
NM_001183960.1	NM_001183960.1	MissingGeneType
NM_001183959.1	NM_001183959.1	MissingGeneType
NM_001183958.1	NM_001183958.1	MissingGeneType
NR_132267.1	NR_132267.1	MissingGeneType
NM_001183957.1	NM_001183957.1	MissingGeneType
NM_001183955.1	NM_001183955.1	MissingGeneType
NM_001183954.1	NM_001183954.1	MissingGeneType
NM_001183953.1	NM_001183953.1	MissingGeneType
NM_001183952.1	NM_001183952.1	MissingGeneType
NM_001183951.1	NM_001183951.1	MissingGeneType
NM_001183949.1	NM_001183949.1	MissingGeneType
NM_001183948.1	NM_001183948.1	MissingGeneType
NM_001183947.1	NM_001183947.1	MissingGeneType
NM_001183946.1	NM_001183946.1	MissingGeneType
NM_001183945.1	NM_001183945.1	MissingGeneType
NM_001183944.1	NM_001183944.1	MissingGeneType
NM_001183943.1	NM_001183943.1	MissingGeneType
NM_001183942.1	NM_001183942.1	MissingGeneType
NM_001183941.1	NM_001183941.1	MissingGeneType
NM_001183940.1	NM_001183940.1	MissingGeneType
NM_001183939.1	NM_001183939.1	MissingGeneType
NM_001183938.1	NM_001183938.1	MissingGeneType
NM_001183937.1	NM_001183937.1	MissingGeneType
NM_001183936.1	NM_001183936.1	MissingGeneType
NM_001183935.1	NM_001183935.1	MissingGeneType
NM_001183934.1	NM_001183934.1	MissingGeneType
NM_001184670.1	NM_001184670.1	MissingGeneType
NM_001183933.1	NM_001183933.1	MissingGeneType
NM_001183932.1	NM_001183932.1	MissingGeneType
NM_001183931.1	NM_001183931.1	MissingGeneType
NM_001183930.1	NM_001183930.1	MissingGeneType
NM_001183929.1	NM_001183929.1	MissingGeneType
NM_001183927.1	NM_001183927.1	MissingGeneType
NM_001183926.1	NM_001183926.1	MissingGeneType
NM_001183925.1	NM_001183925.1	MissingGeneType
NM_001183924.1	NM_001183924.1	MissingGeneType
NM_001183923.1	NM_001183923.1	MissingGeneType
NM_001183922.1	NM_001183922.1	MissingGeneType
NM_001183921.1	NM_001183921.1	MissingGeneType
NM_001183920.1	NM_001183920.1	MissingGeneType
NM_001183919.1	NM_001183919.1	MissingGeneType
NM_001183918.1	NM_001183918.1	MissingGeneType
NM_001183917.1	NM_001183917.1	MissingGeneType
NM_001183915.1	NM_001183915.1	MissingGeneType
NM_001183914.1	NM_001183914.1	MissingGeneType
NM_001183913.1	NM_001183913.1	MissingGeneType
NM_001183912.1	NM_001183912.1	MissingGeneType
NM_001183911.1	NM_001183911.1	MissingGeneType
NM_001184515.1	NM_001184515.1	MissingGeneType
NM_001183910.1	NM_001183910.1	MissingGeneType
NM_001183909.1	NM_001183909.1	MissingGeneType
NM_001183908.1	NM_001183908.1	MissingGeneType
NM_001183907.1	NM_001183907.1	MissingGeneType
NM_001183906.1	NM_001183906.1	MissingGeneType
NM_001183905.1	NM_001183905.1	MissingGeneType
NM_001183904.1	NM_001183904.1	MissingGeneType
NM_001183903.1	NM_001183903.1	MissingGeneType
NM_001183902.1	NM_001183902.1	MissingGeneType
NM_001183901.1	NM_001183901.1	MissingGeneType
NM_001183900.1	NM_001183900.1	MissingGeneType
NM_001183898.1	NM_001183898.1	MissingGeneType
NM_001183897.1	NM_001183897.1	MissingGeneType
NM_001183896.1	NM_001183896.1	MissingGeneType
NM_001183895.1	NM_001183895.1	MissingGeneType
NM_001348884.1	NM_001348884.1	MissingGeneType
NM_001183893.1	NM_001183893.1	MissingGeneType
NM_001183892.1	NM_001183892.1	MissingGeneType
NM_001183891.1	NM_001183891.1	MissingGeneType
NM_001183890.1	NM_001183890.1	MissingGeneType
NM_001183889.1	NM_001183889.1	MissingGeneType
NM_001183888.1	NM_001183888.1	MissingGeneType
NM_001183886.1	NM_001183886.1	MissingGeneType
NM_001183885.1	NM_001183885.1	MissingGeneType
NM_001183884.1	NM_001183884.1	MissingGeneType
NM_001183883.1	NM_001183883.1	MissingGeneType
NM_001183882.1	NM_001183882.1	MissingGeneType
NM_001183881.1	NM_001183881.1	MissingGeneType
NM_001183880.1	NM_001183880.1	MissingGeneType
NM_001183879.1	NM_001183879.1	MissingGeneType
NM_001183878.1	NM_001183878.1	MissingGeneType
NM_001183877.1	NM_001183877.1	MissingGeneType
NM_001348885.1	NM_001348885.1	MissingGeneType
NM_001183875.1	NM_001183875.1	MissingGeneType
NM_001183874.1	NM_001183874.1	MissingGeneType
NM_001305015.2	NM_001305015.2	MissingGeneType
NM_001183873.1	NM_001183873.1	MissingGeneType
NM_001183872.1	NM_001183872.1	MissingGeneType
NM_001183871.1	NM_001183871.1	MissingGeneType
NM_001183870.1	NM_001183870.1	MissingGeneType
NM_001183869.1	NM_001183869.1	MissingGeneType
NM_001183868.1	NM_001183868.1	MissingGeneType
NM_001183867.1	NM_001183867.1	MissingGeneType
NM_001183866.4	NM_001183866.4	MissingGeneType
NM_001183865.1	NM_001183865.1	MissingGeneType
NM_001183864.1	NM_001183864.1	MissingGeneType
NM_001183863.1	NM_001183863.1	MissingGeneType
NM_001183862.1	NM_001183862.1	MissingGeneType
NM_001183861.1	NM_001183861.1	MissingGeneType
NM_001183860.1	NM_001183860.1	MissingGeneType
NM_001183859.1	NM_001183859.1	MissingGeneType
NM_001183857.1	NM_001183857.1	MissingGeneType
NM_001183856.1	NM_001183856.1	MissingGeneType
NM_001183855.1	NM_001183855.1	MissingGeneType
NM_001183854.1	NM_001183854.1	MissingGeneType
NM_001183853.1	NM_001183853.1	MissingGeneType
NM_001184580.1	NM_001184580.1	MissingGeneType
NM_001183852.1	NM_001183852.1	MissingGeneType
NM_001183851.1	NM_001183851.1	MissingGeneType
NM_001183850.1	NM_001183850.1	MissingGeneType
NM_001183848.1	NM_001183848.1	MissingGeneType
NM_001183847.1	NM_001183847.1	MissingGeneType
NM_001183846.1	NM_001183846.1	MissingGeneType
NM_001183845.1	NM_001183845.1	MissingGeneType
NM_001183844.1	NM_001183844.1	MissingGeneType
NM_001183843.1	NM_001183843.1	MissingGeneType
NM_001183842.1	NM_001183842.1	MissingGeneType
NM_001183841.1	NM_001183841.1	MissingGeneType
NM_001183840.1	NM_001183840.1	MissingGeneType
NM_001183838.1	NM_001183838.1	MissingGeneType
NM_001183837.1	NM_001183837.1	MissingGeneType
NM_001183836.1	NM_001183836.1	MissingGeneType
NM_001183835.1	NM_001183835.1	MissingGeneType
NM_001183834.1	NM_001183834.1	MissingGeneType
NM_001183833.1	NM_001183833.1	MissingGeneType
NM_001183832.1	NM_001183832.1	MissingGeneType
NM_001183831.1	NM_001183831.1	MissingGeneType
NM_001183829.1	NM_001183829.1	MissingGeneType
NM_001183828.1	NM_001183828.1	MissingGeneType
NM_001183827.1	NM_001183827.1	MissingGeneType
NM_001183826.1	NM_001183826.1	MissingGeneType
NM_001183825.1	NM_001183825.1	MissingGeneType
NM_001183824.1	NM_001183824.1	MissingGeneType
NM_001183823.1	NM_001183823.1	MissingGeneType
NM_001183822.1	NM_001183822.1	MissingGeneType
NM_001183821.1	NM_001183821.1	MissingGeneType
NM_001183820.1	NM_001183820.1	MissingGeneType
NM_001183819.1	NM_001183819.1	MissingGeneType
NM_001183818.1	NM_001183818.1	MissingGeneType
NM_001183817.1	NM_001183817.1	MissingGeneType
NM_001183816.1	NM_001183816.1	MissingGeneType
NM_001183815.1	NM_001183815.1	MissingGeneType
NM_001184098.1	NM_001184098.1	MissingGeneType
NM_001184099.1	NM_001184099.1	MissingGeneType
NM_001184100.1	NM_001184100.1	MissingGeneType
NM_001184101.1	NM_001184101.1	MissingGeneType
NM_001184102.1	NM_001184102.1	MissingGeneType
NM_001184103.1	NM_001184103.1	MissingGeneType
NM_001184104.1	NM_001184104.1	MissingGeneType
NM_001184105.1	NM_001184105.1	MissingGeneType
NM_001184106.1	NM_001184106.1	MissingGeneType
NM_001184107.1	NM_001184107.1	MissingGeneType
NM_001184689.1	NM_001184689.1	MissingGeneType
NM_001184108.1	NM_001184108.1	MissingGeneType
NM_001184110.1	NM_001184110.1	MissingGeneType
NM_001348886.1	NM_001348886.1	MissingGeneType
NM_001184112.1	NM_001184112.1	MissingGeneType
NM_001184113.1	NM_001184113.1	MissingGeneType
NM_001184114.1	NM_001184114.1	MissingGeneType
NM_001184115.1	NM_001184115.1	MissingGeneType
NM_001184116.1	NM_001184116.1	MissingGeneType
NM_001184117.1	NM_001184117.1	MissingGeneType
NM_001184118.1	NM_001184118.1	MissingGeneType
NM_001184119.1	NM_001184119.1	MissingGeneType
NM_001184120.1	NM_001184120.1	MissingGeneType
